"provincia","anio","hoteles","restaurantes","vab_total","porc_hoteles","porc_restaurantes","porc_hyr"
"Tierra del Fuego",2006,49.2543680154727,74.7280697913275,4100.32468331015,0.0120123092241832,0.0182249152354931,0.0302372244596763
"Tierra del Fuego",2007,51.1571109709499,81.3239449250393,4258.15779145936,0.0120139068292763,0.0190983868864963,0.0311122937157726
"Tierra del Fuego",2008,51.5937124801221,84.5677969341609,4250.45277103787,0.0121384038970333,0.0198961855335499,0.0320345894305832
"Tierra del Fuego",2009,51.6803716711794,78.84634802987,3828.91886421872,0.0134973796791917,0.0205923266660701,0.0340897063452618
"Tierra del Fuego",2010,54.1533451285306,89.0039012910535,4809.21182537941,0.0112603368482856,0.0185069621640198,0.0297672990123054
"Tierra del Fuego",2011,47.8269468354319,100.66420128319,5964.93214082823,0.00801802027353678,0.0168760010854395,0.0248940213589762
"Tierra del Fuego",2012,48.2585862863021,115.343778037881,6423.7369943213,0.00751254080435789,0.0179558687007029,0.0254684095050608
"Tierra del Fuego",2013,60.0781065174359,121.116331530748,6429.33916783911,0.00934436727462739,0.0188380684809097,0.0281824357555371
"Tierra del Fuego",2014,62.1522308479259,126.264621293921,5718.74590997973,0.0108681574293176,0.0220790752520719,0.0329472326813895
"Tierra del Fuego",2015,64.886779823355,129.221709308749,5911.45194120097,0.0109764539183875,0.0218595550795422,0.0328360089979297
"Tierra del Fuego",2016,65.3100839168188,136.353598668468,5631.51541990822,0.0115972485285112,0.0242125943909233,0.0358098429194345
"Tierra del Fuego",2017,62.0485052920127,145.574740194712,5665.80011590318,0.0109514109256785,0.0256935891165843,0.0366450000422628
"Tierra del Fuego",2018,58.8228105004312,141.340222768395,5612.7083694092,0.0104802898402902,0.0251821782757747,0.0356624681160649
"Tierra del Fuego",2019,69.7534575859283,133.926769935707,5082.53404298922,0.0137241496064636,0.0263503930918955,0.0400745426983591
"Tierra del Fuego",2020,21.2124840885289,83.9577068577364,4749.31768704314,0.00446642770316245,0.0176778460381342,0.0221442737412967
"Tierra del Fuego",2021,68.5337018002051,117.112555706396,5446.25506906229,0.012583637918377,0.0215033181922858,0.0340869561106628
"Tierra del Fuego",2022,87.2493404312703,141.2311293986,5848.9925174346,0.0149169861597871,0.0241462318472148,0.0390632180070019
"Tierra del Fuego",2023,86.6127181980611,150.378608408917,5577.54335100767,0.0155288292259375,0.0269614414349193,0.0424902706608568
